run,PauseTime,repetition,Module,meanNbHops
RandomWaypointMobility-SPD-A-26-20220228-13:14:11-29136,300,26,TARPNetwork.node[32].generic.np,0
RandomWaypointMobility-SPD-A-26-20220228-13:14:11-29136,300,26,TARPNetwork.node[33].generic.np,0
RandomWaypointMobility-SPD-A-26-20220228-13:14:11-29136,300,26,TARPNetwork.node[34].generic.np,0
RandomWaypointMobility-SPD-A-26-20220228-13:14:11-29136,300,26,TARPNetwork.node[35].generic.np,0
RandomWaypointMobility-SPD-A-26-20220228-13:14:11-29136,300,26,TARPNetwork.node[36].generic.np,0
RandomWaypointMobility-SPD-A-26-20220228-13:14:11-29136,300,26,TARPNetwork.node[37].generic.np,0
RandomWaypointMobility-SPD-A-26-20220228-13:14:11-29136,300,26,TARPNetwork.node[38].generic.np,0
RandomWaypointMobility-SPD-A-26-20220228-13:14:11-29136,300,26,TARPNetwork.node[39].generic.np,0
RandomWaypointMobility-SPD-A-26-20220228-13:14:11-29136,300,26,TARPNetwork.node[40].generic.np,0
RandomWaypointMobility-SPD-A-26-20220228-13:14:11-29136,300,26,TARPNetwork.node[41].generic.np,0
RandomWaypointMobility-SPD-A-26-20220228-13:14:11-29136,300,26,TARPNetwork.node[42].generic.np,0
RandomWaypointMobility-SPD-A-26-20220228-13:14:11-29136,300,26,TARPNetwork.node[43].generic.np,0
RandomWaypointMobility-SPD-A-26-20220228-13:14:11-29136,300,26,TARPNetwork.node[28].generic.np,0
RandomWaypointMobility-SPD-A-26-20220228-13:14:11-29136,300,26,TARPNetwork.node[45].generic.np,0
RandomWaypointMobility-SPD-A-26-20220228-13:14:11-29136,300,26,TARPNetwork.node[46].generic.np,0
RandomWaypointMobility-SPD-A-26-20220228-13:14:11-29136,300,26,TARPNetwork.node[47].generic.np,0
RandomWaypointMobility-SPD-A-26-20220228-13:14:11-29136,300,26,TARPNetwork.node[48].generic.np,0
RandomWaypointMobility-SPD-A-26-20220228-13:14:11-29136,300,26,TARPNetwork.node[49].generic.np,0
RandomWaypointMobility-SPD-A-26-20220228-13:14:11-29136,300,26,TARPNetwork.node[50].generic.np,0
RandomWaypointMobility-SPD-A-26-20220228-13:14:11-29136,300,26,TARPNetwork.node[51].generic.np,0
RandomWaypointMobility-SPD-A-26-20220228-13:14:11-29136,300,26,TARPNetwork.node[52].generic.np,0
RandomWaypointMobility-SPD-A-26-20220228-13:14:11-29136,300,26,TARPNetwork.node[53].generic.np,0
RandomWaypointMobility-SPD-A-26-20220228-13:14:11-29136,300,26,TARPNetwork.node[54].generic.np,0
RandomWaypointMobility-SPD-A-26-20220228-13:14:11-29136,300,26,TARPNetwork.node[55].generic.np,0
RandomWaypointMobility-SPD-A-26-20220228-13:14:11-29136,300,26,TARPNetwork.node[56].generic.np,0
RandomWaypointMobility-SPD-A-26-20220228-13:14:11-29136,300,26,TARPNetwork.node[57].generic.np,0
RandomWaypointMobility-SPD-A-26-20220228-13:14:11-29136,300,26,TARPNetwork.node[58].generic.np,0
RandomWaypointMobility-SPD-A-26-20220228-13:14:11-29136,300,26,TARPNetwork.node[13].generic.np,0
RandomWaypointMobility-SPD-A-11-20220228-13:09:03-29136,300,11,TARPNetwork.node[7].generic.np,0
RandomWaypointMobility-SPD-A-11-20220228-13:09:03-29136,300,11,TARPNetwork.node[6].generic.np,0
RandomWaypointMobility-SPD-A-11-20220228-13:09:03-29136,300,11,TARPNetwork.node[5].generic.np,0
RandomWaypointMobility-SPD-A-11-20220228-13:09:03-29136,300,11,TARPNetwork.node[4].generic.np,0
RandomWaypointMobility-SPD-A-11-20220228-13:09:03-29136,300,11,TARPNetwork.node[3].generic.np,0
RandomWaypointMobility-SPD-A-26-20220228-13:14:11-29136,300,26,TARPNetwork.node[3].generic.np,0
RandomWaypointMobility-SPD-A-26-20220228-13:14:11-29136,300,26,TARPNetwork.node[4].generic.np,0
RandomWaypointMobility-SPD-A-26-20220228-13:14:11-29136,300,26,TARPNetwork.node[5].generic.np,0
RandomWaypointMobility-SPD-A-26-20220228-13:14:11-29136,300,26,TARPNetwork.node[6].generic.np,0
RandomWaypointMobility-SPD-A-26-20220228-13:14:11-29136,300,26,TARPNetwork.node[7].generic.np,0
RandomWaypointMobility-SPD-A-26-20220228-13:14:11-29136,300,26,TARPNetwork.node[8].generic.np,0
RandomWaypointMobility-SPD-A-26-20220228-13:14:11-29136,300,26,TARPNetwork.node[9].generic.np,0
RandomWaypointMobility-SPD-A-26-20220228-13:14:11-29136,300,26,TARPNetwork.node[10].generic.np,0
RandomWaypointMobility-SPD-A-26-20220228-13:14:11-29136,300,26,TARPNetwork.node[11].generic.np,0
RandomWaypointMobility-SPD-A-26-20220228-13:14:11-29136,300,26,TARPNetwork.node[12].generic.np,0
RandomWaypointMobility-SPD-A-26-20220228-13:14:11-29136,300,26,TARPNetwork.node[59].generic.np,0
RandomWaypointMobility-SPD-A-26-20220228-13:14:11-29136,300,26,TARPNetwork.node[14].generic.np,0
RandomWaypointMobility-SPD-A-26-20220228-13:14:11-29136,300,26,TARPNetwork.node[15].generic.np,0
RandomWaypointMobility-SPD-A-26-20220228-13:14:11-29136,300,26,TARPNetwork.node[16].generic.np,0
RandomWaypointMobility-SPD-A-26-20220228-13:14:11-29136,300,26,TARPNetwork.node[17].generic.np,1.8807588075881
RandomWaypointMobility-SPD-A-26-20220228-13:14:11-29136,300,26,TARPNetwork.node[18].generic.np,0
RandomWaypointMobility-SPD-A-26-20220228-13:14:11-29136,300,26,TARPNetwork.node[19].generic.np,0
RandomWaypointMobility-SPD-A-26-20220228-13:14:11-29136,300,26,TARPNetwork.node[20].generic.np,0
RandomWaypointMobility-SPD-A-26-20220228-13:14:11-29136,300,26,TARPNetwork.node[21].generic.np,0
RandomWaypointMobility-SPD-A-26-20220228-13:14:11-29136,300,26,TARPNetwork.node[22].generic.np,1.66
RandomWaypointMobility-SPD-A-26-20220228-13:14:11-29136,300,26,TARPNetwork.node[23].generic.np,0
RandomWaypointMobility-SPD-A-26-20220228-13:14:11-29136,300,26,TARPNetwork.node[24].generic.np,0
RandomWaypointMobility-SPD-A-26-20220228-13:14:11-29136,300,26,TARPNetwork.node[25].generic.np,0
RandomWaypointMobility-SPD-A-26-20220228-13:14:11-29136,300,26,TARPNetwork.node[26].generic.np,0
RandomWaypointMobility-SPD-A-26-20220228-13:14:11-29136,300,26,TARPNetwork.node[27].generic.np,0
RandomWaypointMobility-SPD-A-27-20220228-13:14:29-29136,300,27,TARPNetwork.node[46].generic.np,0
RandomWaypointMobility-SPD-A-27-20220228-13:14:29-29136,300,27,TARPNetwork.node[31].generic.np,0
RandomWaypointMobility-SPD-A-27-20220228-13:14:29-29136,300,27,TARPNetwork.node[32].generic.np,0
RandomWaypointMobility-SPD-A-27-20220228-13:14:29-29136,300,27,TARPNetwork.node[33].generic.np,0
RandomWaypointMobility-SPD-A-27-20220228-13:14:29-29136,300,27,TARPNetwork.node[34].generic.np,0
RandomWaypointMobility-SPD-A-27-20220228-13:14:29-29136,300,27,TARPNetwork.node[35].generic.np,0
RandomWaypointMobility-SPD-A-27-20220228-13:14:29-29136,300,27,TARPNetwork.node[36].generic.np,0
RandomWaypointMobility-SPD-A-27-20220228-13:14:29-29136,300,27,TARPNetwork.node[37].generic.np,0
RandomWaypointMobility-SPD-A-27-20220228-13:14:29-29136,300,27,TARPNetwork.node[38].generic.np,0
RandomWaypointMobility-SPD-A-27-20220228-13:14:29-29136,300,27,TARPNetwork.node[39].generic.np,0
RandomWaypointMobility-SPD-A-27-20220228-13:14:29-29136,300,27,TARPNetwork.node[40].generic.np,0
RandomWaypointMobility-SPD-A-27-20220228-13:14:29-29136,300,27,TARPNetwork.node[41].generic.np,0
RandomWaypointMobility-SPD-A-27-20220228-13:14:29-29136,300,27,TARPNetwork.node[42].generic.np,0
RandomWaypointMobility-SPD-A-27-20220228-13:14:29-29136,300,27,TARPNetwork.node[43].generic.np,0
RandomWaypointMobility-SPD-A-27-20220228-13:14:29-29136,300,27,TARPNetwork.node[44].generic.np,0
RandomWaypointMobility-SPD-A-27-20220228-13:14:29-29136,300,27,TARPNetwork.node[45].generic.np,0
RandomWaypointMobility-SPD-A-27-20220228-13:14:29-29136,300,27,TARPNetwork.node[30].generic.np,0
RandomWaypointMobility-SPD-A-27-20220228-13:14:29-29136,300,27,TARPNetwork.node[47].generic.np,0
RandomWaypointMobility-SPD-A-27-20220228-13:14:29-29136,300,27,TARPNetwork.node[48].generic.np,0
RandomWaypointMobility-SPD-A-27-20220228-13:14:29-29136,300,27,TARPNetwork.node[49].generic.np,0
RandomWaypointMobility-SPD-A-27-20220228-13:14:29-29136,300,27,TARPNetwork.node[50].generic.np,0
RandomWaypointMobility-SPD-A-27-20220228-13:14:29-29136,300,27,TARPNetwork.node[51].generic.np,0
RandomWaypointMobility-SPD-A-27-20220228-13:14:29-29136,300,27,TARPNetwork.node[52].generic.np,0
RandomWaypointMobility-SPD-A-27-20220228-13:14:29-29136,300,27,TARPNetwork.node[53].generic.np,0
RandomWaypointMobility-SPD-A-27-20220228-13:14:29-29136,300,27,TARPNetwork.node[54].generic.np,0
RandomWaypointMobility-SPD-A-27-20220228-13:14:29-29136,300,27,TARPNetwork.node[55].generic.np,0
RandomWaypointMobility-SPD-A-27-20220228-13:14:29-29136,300,27,TARPNetwork.node[56].generic.np,0
RandomWaypointMobility-SPD-A-27-20220228-13:14:29-29136,300,27,TARPNetwork.node[57].generic.np,0
RandomWaypointMobility-SPD-A-27-20220228-13:14:29-29136,300,27,TARPNetwork.node[58].generic.np,0
RandomWaypointMobility-SPD-A-27-20220228-13:14:29-29136,300,27,TARPNetwork.node[59].generic.np,0
RandomWaypointMobility-SPD-A-11-20220228-13:09:03-29136,300,11,TARPNetwork.node[2].generic.np,0
RandomWaypointMobility-SPD-A-27-20220228-13:14:29-29136,300,27,TARPNetwork.node[15].generic.np,0
RandomWaypointMobility-SPD-A-27-20220228-13:14:29-29136,300,27,TARPNetwork.node[0].generic.np,0
RandomWaypointMobility-SPD-A-27-20220228-13:14:29-29136,300,27,TARPNetwork.node[1].generic.np,0
RandomWaypointMobility-SPD-A-27-20220228-13:14:29-29136,300,27,TARPNetwork.node[2].generic.np,0
RandomWaypointMobility-SPD-A-27-20220228-13:14:29-29136,300,27,TARPNetwork.node[3].generic.np,0
RandomWaypointMobility-SPD-A-27-20220228-13:14:29-29136,300,27,TARPNetwork.node[4].generic.np,0
RandomWaypointMobility-SPD-A-27-20220228-13:14:29-29136,300,27,TARPNetwork.node[5].generic.np,0
RandomWaypointMobility-SPD-A-27-20220228-13:14:29-29136,300,27,TARPNetwork.node[6].generic.np,0
RandomWaypointMobility-SPD-A-27-20220228-13:14:29-29136,300,27,TARPNetwork.node[7].generic.np,0
RandomWaypointMobility-SPD-A-27-20220228-13:14:29-29136,300,27,TARPNetwork.node[8].generic.np,0
RandomWaypointMobility-SPD-A-27-20220228-13:14:29-29136,300,27,TARPNetwork.node[9].generic.np,0
RandomWaypointMobility-SPD-A-27-20220228-13:14:29-29136,300,27,TARPNetwork.node[10].generic.np,0
RandomWaypointMobility-SPD-A-27-20220228-13:14:29-29136,300,27,TARPNetwork.node[11].generic.np,0
RandomWaypointMobility-SPD-A-27-20220228-13:14:29-29136,300,27,TARPNetwork.node[12].generic.np,0
RandomWaypointMobility-SPD-A-27-20220228-13:14:29-29136,300,27,TARPNetwork.node[13].generic.np,0
RandomWaypointMobility-SPD-A-27-20220228-13:14:29-29136,300,27,TARPNetwork.node[14].generic.np,0
RandomWaypointMobility-SPD-A-11-20220228-13:09:03-29136,300,11,TARPNetwork.node[8].generic.np,0
RandomWaypointMobility-SPD-A-27-20220228-13:14:29-29136,300,27,TARPNetwork.node[16].generic.np,0
RandomWaypointMobility-SPD-A-27-20220228-13:14:29-29136,300,27,TARPNetwork.node[17].generic.np,5.6885644768856
RandomWaypointMobility-SPD-A-27-20220228-13:14:29-29136,300,27,TARPNetwork.node[18].generic.np,0
RandomWaypointMobility-SPD-A-27-20220228-13:14:29-29136,300,27,TARPNetwork.node[19].generic.np,0
RandomWaypointMobility-SPD-A-27-20220228-13:14:29-29136,300,27,TARPNetwork.node[20].generic.np,0
RandomWaypointMobility-SPD-A-27-20220228-13:14:29-29136,300,27,TARPNetwork.node[21].generic.np,0
RandomWaypointMobility-SPD-A-27-20220228-13:14:29-29136,300,27,TARPNetwork.node[22].generic.np,5.4245810055866
RandomWaypointMobility-SPD-A-27-20220228-13:14:29-29136,300,27,TARPNetwork.node[23].generic.np,0
RandomWaypointMobility-SPD-A-27-20220228-13:14:29-29136,300,27,TARPNetwork.node[24].generic.np,0
RandomWaypointMobility-SPD-A-27-20220228-13:14:29-29136,300,27,TARPNetwork.node[25].generic.np,0
RandomWaypointMobility-SPD-A-27-20220228-13:14:29-29136,300,27,TARPNetwork.node[26].generic.np,0
RandomWaypointMobility-SPD-A-27-20220228-13:14:29-29136,300,27,TARPNetwork.node[27].generic.np,0
RandomWaypointMobility-SPD-A-27-20220228-13:14:29-29136,300,27,TARPNetwork.node[28].generic.np,0
RandomWaypointMobility-SPD-A-27-20220228-13:14:29-29136,300,27,TARPNetwork.node[29].generic.np,0
RandomWaypointMobility-SPD-A-1-20220228-13:05:56-29136,300,1,TARPNetwork.node[21].generic.np,0
RandomWaypointMobility-SPD-A-1-20220228-13:05:56-29136,300,1,TARPNetwork.node[36].generic.np,0
RandomWaypointMobility-SPD-A-1-20220228-13:05:56-29136,300,1,TARPNetwork.node[35].generic.np,0
RandomWaypointMobility-SPD-A-1-20220228-13:05:56-29136,300,1,TARPNetwork.node[34].generic.np,0
RandomWaypointMobility-SPD-A-1-20220228-13:05:56-29136,300,1,TARPNetwork.node[33].generic.np,0
RandomWaypointMobility-SPD-A-1-20220228-13:05:56-29136,300,1,TARPNetwork.node[32].generic.np,0
RandomWaypointMobility-SPD-A-1-20220228-13:05:56-29136,300,1,TARPNetwork.node[31].generic.np,0
RandomWaypointMobility-SPD-A-1-20220228-13:05:56-29136,300,1,TARPNetwork.node[30].generic.np,0
RandomWaypointMobility-SPD-A-1-20220228-13:05:56-29136,300,1,TARPNetwork.node[29].generic.np,0
RandomWaypointMobility-SPD-A-1-20220228-13:05:56-29136,300,1,TARPNetwork.node[28].generic.np,0
RandomWaypointMobility-SPD-A-1-20220228-13:05:56-29136,300,1,TARPNetwork.node[27].generic.np,0
RandomWaypointMobility-SPD-A-1-20220228-13:05:56-29136,300,1,TARPNetwork.node[26].generic.np,0
RandomWaypointMobility-SPD-A-1-20220228-13:05:56-29136,300,1,TARPNetwork.node[25].generic.np,0
RandomWaypointMobility-SPD-A-1-20220228-13:05:56-29136,300,1,TARPNetwork.node[24].generic.np,0
RandomWaypointMobility-SPD-A-1-20220228-13:05:56-29136,300,1,TARPNetwork.node[23].generic.np,0
RandomWaypointMobility-SPD-A-1-20220228-13:05:56-29136,300,1,TARPNetwork.node[22].generic.np,4.1133720930233
RandomWaypointMobility-SPD-A-1-20220228-13:05:56-29136,300,1,TARPNetwork.node[37].generic.np,0
RandomWaypointMobility-SPD-A-1-20220228-13:05:56-29136,300,1,TARPNetwork.node[20].generic.np,0
RandomWaypointMobility-SPD-A-1-20220228-13:05:56-29136,300,1,TARPNetwork.node[19].generic.np,0
RandomWaypointMobility-SPD-A-1-20220228-13:05:56-29136,300,1,TARPNetwork.node[18].generic.np,0
RandomWaypointMobility-SPD-A-1-20220228-13:05:56-29136,300,1,TARPNetwork.node[17].generic.np,4.1796536796537
RandomWaypointMobility-SPD-A-1-20220228-13:05:56-29136,300,1,TARPNetwork.node[16].generic.np,0
RandomWaypointMobility-SPD-A-1-20220228-13:05:56-29136,300,1,TARPNetwork.node[15].generic.np,0
RandomWaypointMobility-SPD-A-1-20220228-13:05:56-29136,300,1,TARPNetwork.node[14].generic.np,0
RandomWaypointMobility-SPD-A-1-20220228-13:05:56-29136,300,1,TARPNetwork.node[13].generic.np,0
RandomWaypointMobility-SPD-A-1-20220228-13:05:56-29136,300,1,TARPNetwork.node[12].generic.np,0
RandomWaypointMobility-SPD-A-1-20220228-13:05:56-29136,300,1,TARPNetwork.node[11].generic.np,0
RandomWaypointMobility-SPD-A-1-20220228-13:05:56-29136,300,1,TARPNetwork.node[10].generic.np,0
RandomWaypointMobility-SPD-A-1-20220228-13:05:56-29136,300,1,TARPNetwork.node[9].generic.np,0
RandomWaypointMobility-SPD-A-1-20220228-13:05:56-29136,300,1,TARPNetwork.node[8].generic.np,0
RandomWaypointMobility-SPD-A-1-20220228-13:05:56-29136,300,1,TARPNetwork.node[7].generic.np,0
RandomWaypointMobility-SPD-A-1-20220228-13:05:56-29136,300,1,TARPNetwork.node[52].generic.np,0
RandomWaypointMobility-SPD-A-12-20220228-13:09:21-29136,300,12,TARPNetwork.node[53].generic.np,0
RandomWaypointMobility-SPD-A-12-20220228-13:09:21-29136,300,12,TARPNetwork.node[54].generic.np,0
RandomWaypointMobility-SPD-A-12-20220228-13:09:21-29136,300,12,TARPNetwork.node[55].generic.np,0
RandomWaypointMobility-SPD-A-12-20220228-13:09:21-29136,300,12,TARPNetwork.node[56].generic.np,0
RandomWaypointMobility-SPD-A-12-20220228-13:09:21-29136,300,12,TARPNetwork.node[57].generic.np,0
RandomWaypointMobility-SPD-A-12-20220228-13:09:21-29136,300,12,TARPNetwork.node[58].generic.np,0
RandomWaypointMobility-SPD-A-12-20220228-13:09:21-29136,300,12,TARPNetwork.node[59].generic.np,0
RandomWaypointMobility-SPD-A-11-20220228-13:09:03-29136,300,11,TARPNetwork.node[1].generic.np,0
RandomWaypointMobility-SPD-A-1-20220228-13:05:56-29136,300,1,TARPNetwork.node[59].generic.np,0
RandomWaypointMobility-SPD-A-1-20220228-13:05:56-29136,300,1,TARPNetwork.node[58].generic.np,0
RandomWaypointMobility-SPD-A-1-20220228-13:05:56-29136,300,1,TARPNetwork.node[57].generic.np,0
RandomWaypointMobility-SPD-A-1-20220228-13:05:56-29136,300,1,TARPNetwork.node[56].generic.np,0
RandomWaypointMobility-SPD-A-1-20220228-13:05:56-29136,300,1,TARPNetwork.node[55].generic.np,0
RandomWaypointMobility-SPD-A-1-20220228-13:05:56-29136,300,1,TARPNetwork.node[54].generic.np,0
RandomWaypointMobility-SPD-A-1-20220228-13:05:56-29136,300,1,TARPNetwork.node[53].generic.np,0
RandomWaypointMobility-SPD-A-1-20220228-13:05:56-29136,300,1,TARPNetwork.node[6].generic.np,0
RandomWaypointMobility-SPD-A-1-20220228-13:05:56-29136,300,1,TARPNetwork.node[51].generic.np,0
RandomWaypointMobility-SPD-A-1-20220228-13:05:56-29136,300,1,TARPNetwork.node[50].generic.np,0
RandomWaypointMobility-SPD-A-1-20220228-13:05:56-29136,300,1,TARPNetwork.node[49].generic.np,0
RandomWaypointMobility-SPD-A-1-20220228-13:05:56-29136,300,1,TARPNetwork.node[48].generic.np,0
RandomWaypointMobility-SPD-A-1-20220228-13:05:56-29136,300,1,TARPNetwork.node[47].generic.np,0
RandomWaypointMobility-SPD-A-1-20220228-13:05:56-29136,300,1,TARPNetwork.node[46].generic.np,0
RandomWaypointMobility-SPD-A-1-20220228-13:05:56-29136,300,1,TARPNetwork.node[45].generic.np,0
RandomWaypointMobility-SPD-A-1-20220228-13:05:56-29136,300,1,TARPNetwork.node[44].generic.np,0
RandomWaypointMobility-SPD-A-1-20220228-13:05:56-29136,300,1,TARPNetwork.node[43].generic.np,0
RandomWaypointMobility-SPD-A-1-20220228-13:05:56-29136,300,1,TARPNetwork.node[42].generic.np,0
RandomWaypointMobility-SPD-A-1-20220228-13:05:56-29136,300,1,TARPNetwork.node[41].generic.np,0
RandomWaypointMobility-SPD-A-1-20220228-13:05:56-29136,300,1,TARPNetwork.node[40].generic.np,0
RandomWaypointMobility-SPD-A-1-20220228-13:05:56-29136,300,1,TARPNetwork.node[39].generic.np,0
RandomWaypointMobility-SPD-A-1-20220228-13:05:56-29136,300,1,TARPNetwork.node[38].generic.np,0
RandomWaypointMobility-SPD-A-11-20220228-13:09:03-29136,300,11,TARPNetwork.node[23].generic.np,0
RandomWaypointMobility-SPD-A-11-20220228-13:09:03-29136,300,11,TARPNetwork.node[35].generic.np,0
RandomWaypointMobility-SPD-A-11-20220228-13:09:03-29136,300,11,TARPNetwork.node[34].generic.np,0
RandomWaypointMobility-SPD-A-11-20220228-13:09:03-29136,300,11,TARPNetwork.node[33].generic.np,0
RandomWaypointMobility-SPD-A-26-20220228-13:14:11-29136,300,26,TARPNetwork.node[0].generic.np,0
RandomWaypointMobility-SPD-A-26-20220228-13:14:11-29136,300,26,TARPNetwork.node[1].generic.np,0
RandomWaypointMobility-SPD-A-26-20220228-13:14:11-29136,300,26,TARPNetwork.node[2].generic.np,0
RandomWaypointMobility-SPD-A-11-20220228-13:09:03-29136,300,11,TARPNetwork.node[32].generic.np,0
RandomWaypointMobility-SPD-A-11-20220228-13:09:03-29136,300,11,TARPNetwork.node[31].generic.np,0
RandomWaypointMobility-SPD-A-11-20220228-13:09:03-29136,300,11,TARPNetwork.node[30].generic.np,0
RandomWaypointMobility-SPD-A-11-20220228-13:09:03-29136,300,11,TARPNetwork.node[29].generic.np,0
RandomWaypointMobility-SPD-A-11-20220228-13:09:03-29136,300,11,TARPNetwork.node[28].generic.np,0
RandomWaypointMobility-SPD-A-11-20220228-13:09:03-29136,300,11,TARPNetwork.node[27].generic.np,0
RandomWaypointMobility-SPD-A-11-20220228-13:09:03-29136,300,11,TARPNetwork.node[26].generic.np,0
RandomWaypointMobility-SPD-A-11-20220228-13:09:03-29136,300,11,TARPNetwork.node[25].generic.np,0
RandomWaypointMobility-SPD-A-11-20220228-13:09:03-29136,300,11,TARPNetwork.node[24].generic.np,0
RandomWaypointMobility-SPD-A-11-20220228-13:09:03-29136,300,11,TARPNetwork.node[36].generic.np,0
RandomWaypointMobility-SPD-A-11-20220228-13:09:03-29136,300,11,TARPNetwork.node[22].generic.np,3.63197586727
RandomWaypointMobility-SPD-A-11-20220228-13:09:03-29136,300,11,TARPNetwork.node[21].generic.np,0
RandomWaypointMobility-SPD-A-11-20220228-13:09:03-29136,300,11,TARPNetwork.node[20].generic.np,0
RandomWaypointMobility-SPD-A-11-20220228-13:09:03-29136,300,11,TARPNetwork.node[19].generic.np,0
RandomWaypointMobility-SPD-A-11-20220228-13:09:03-29136,300,11,TARPNetwork.node[18].generic.np,0
RandomWaypointMobility-SPD-A-11-20220228-13:09:03-29136,300,11,TARPNetwork.node[17].generic.np,4.2959770114943
RandomWaypointMobility-SPD-A-11-20220228-13:09:03-29136,300,11,TARPNetwork.node[16].generic.np,0
RandomWaypointMobility-SPD-A-11-20220228-13:09:03-29136,300,11,TARPNetwork.node[15].generic.np,0
RandomWaypointMobility-SPD-A-11-20220228-13:09:03-29136,300,11,TARPNetwork.node[14].generic.np,0
RandomWaypointMobility-SPD-A-11-20220228-13:09:03-29136,300,11,TARPNetwork.node[13].generic.np,0
RandomWaypointMobility-SPD-A-11-20220228-13:09:03-29136,300,11,TARPNetwork.node[12].generic.np,0
RandomWaypointMobility-SPD-A-11-20220228-13:09:03-29136,300,11,TARPNetwork.node[11].generic.np,0
RandomWaypointMobility-SPD-A-11-20220228-13:09:03-29136,300,11,TARPNetwork.node[10].generic.np,0
RandomWaypointMobility-SPD-A-11-20220228-13:09:03-29136,300,11,TARPNetwork.node[9].generic.np,0
RandomWaypointMobility-SPD-A-11-20220228-13:09:03-29136,300,11,TARPNetwork.node[51].generic.np,0
RandomWaypointMobility-SPD-A-1-20220228-13:05:56-29136,300,1,TARPNetwork.node[5].generic.np,0
RandomWaypointMobility-SPD-A-1-20220228-13:05:56-29136,300,1,TARPNetwork.node[4].generic.np,0
RandomWaypointMobility-SPD-A-1-20220228-13:05:56-29136,300,1,TARPNetwork.node[3].generic.np,0
RandomWaypointMobility-SPD-A-1-20220228-13:05:56-29136,300,1,TARPNetwork.node[2].generic.np,0
RandomWaypointMobility-SPD-A-1-20220228-13:05:56-29136,300,1,TARPNetwork.node[1].generic.np,0
RandomWaypointMobility-SPD-A-1-20220228-13:05:56-29136,300,1,TARPNetwork.node[0].generic.np,0
RandomWaypointMobility-SPD-A-11-20220228-13:09:03-29136,300,11,TARPNetwork.node[59].generic.np,0
RandomWaypointMobility-SPD-A-11-20220228-13:09:03-29136,300,11,TARPNetwork.node[58].generic.np,0
RandomWaypointMobility-SPD-A-11-20220228-13:09:03-29136,300,11,TARPNetwork.node[57].generic.np,0
RandomWaypointMobility-SPD-A-11-20220228-13:09:03-29136,300,11,TARPNetwork.node[56].generic.np,0
RandomWaypointMobility-SPD-A-11-20220228-13:09:03-29136,300,11,TARPNetwork.node[55].generic.np,0
RandomWaypointMobility-SPD-A-11-20220228-13:09:03-29136,300,11,TARPNetwork.node[54].generic.np,0
RandomWaypointMobility-SPD-A-11-20220228-13:09:03-29136,300,11,TARPNetwork.node[53].generic.np,0
RandomWaypointMobility-SPD-A-11-20220228-13:09:03-29136,300,11,TARPNetwork.node[52].generic.np,0
RandomWaypointMobility-SPD-A-12-20220228-13:09:21-29136,300,12,TARPNetwork.node[52].generic.np,0
RandomWaypointMobility-SPD-A-11-20220228-13:09:03-29136,300,11,TARPNetwork.node[50].generic.np,0
RandomWaypointMobility-SPD-A-11-20220228-13:09:03-29136,300,11,TARPNetwork.node[49].generic.np,0
RandomWaypointMobility-SPD-A-11-20220228-13:09:03-29136,300,11,TARPNetwork.node[48].generic.np,0
RandomWaypointMobility-SPD-A-11-20220228-13:09:03-29136,300,11,TARPNetwork.node[47].generic.np,0
RandomWaypointMobility-SPD-A-11-20220228-13:09:03-29136,300,11,TARPNetwork.node[46].generic.np,0
RandomWaypointMobility-SPD-A-11-20220228-13:09:03-29136,300,11,TARPNetwork.node[45].generic.np,0
RandomWaypointMobility-SPD-A-11-20220228-13:09:03-29136,300,11,TARPNetwork.node[44].generic.np,0
RandomWaypointMobility-SPD-A-11-20220228-13:09:03-29136,300,11,TARPNetwork.node[43].generic.np,0
RandomWaypointMobility-SPD-A-11-20220228-13:09:03-29136,300,11,TARPNetwork.node[42].generic.np,0
RandomWaypointMobility-SPD-A-11-20220228-13:09:03-29136,300,11,TARPNetwork.node[41].generic.np,0
RandomWaypointMobility-SPD-A-11-20220228-13:09:03-29136,300,11,TARPNetwork.node[40].generic.np,0
RandomWaypointMobility-SPD-A-11-20220228-13:09:03-29136,300,11,TARPNetwork.node[39].generic.np,0
RandomWaypointMobility-SPD-A-11-20220228-13:09:03-29136,300,11,TARPNetwork.node[38].generic.np,0
RandomWaypointMobility-SPD-A-11-20220228-13:09:03-29136,300,11,TARPNetwork.node[37].generic.np,0
RandomWaypointMobility-SPD-A-21-20220228-13:12:36-29136,300,21,TARPNetwork.node[52].generic.np,0
RandomWaypointMobility-SPD-A-21-20220228-13:12:36-29136,300,21,TARPNetwork.node[43].generic.np,0
RandomWaypointMobility-SPD-A-21-20220228-13:12:36-29136,300,21,TARPNetwork.node[44].generic.np,0
RandomWaypointMobility-SPD-A-21-20220228-13:12:36-29136,300,21,TARPNetwork.node[45].generic.np,0
RandomWaypointMobility-SPD-A-21-20220228-13:12:36-29136,300,21,TARPNetwork.node[46].generic.np,0
RandomWaypointMobility-SPD-A-21-20220228-13:12:36-29136,300,21,TARPNetwork.node[47].generic.np,0
RandomWaypointMobility-SPD-A-21-20220228-13:12:36-29136,300,21,TARPNetwork.node[48].generic.np,0
RandomWaypointMobility-SPD-A-21-20220228-13:12:36-29136,300,21,TARPNetwork.node[49].generic.np,0
RandomWaypointMobility-SPD-A-21-20220228-13:12:36-29136,300,21,TARPNetwork.node[50].generic.np,0
RandomWaypointMobility-SPD-A-21-20220228-13:12:36-29136,300,21,TARPNetwork.node[51].generic.np,0
